Index,Designation,First Name,Alt First Name,Middle Name,Last Name,Alt Last Name,Title,Place,Organization
14723,Individual,Fritz,,,Tauscher,,,,
14724,Individual,Szolem,,,Tawaliński,,,,
14725,Individual,Wallace,,C.,Taylor,,,,
14726,Individual,,,,Taylor-Balfour,,,,
14727,Individual,Fishl,,,Taytlman,,,,
14728,Individual,Shlomo,,,Taytlman,,,,
14729,Individual,Gilbert,,,Taïeb,,,,
14730,Individual,Maurice,,,Taïeb,,,,
14731,Individual,Dawid,,,Taśma,,,,
14732,Individual,Antonio,,,Tchang,,,,
14733,Individual,Motel,,,Tcherpek,,,,
14734,Individual,,,,Teague,,Staff Sergeant,,
14735,Individual,Leon,,,Tec,,,,
14736,Individual,,,,Tecklenburg,,,,
14737,Individual,Davide,,,Tedeschi,,,,
14738,Individual,Wilhelm,,,Tegeler,,,,
14739,Individual,,,,Teich,,,,
14740,Individual,Gołda,,,Teich,,,,
14741,Individual,Meir,,,Teich,,,,
14742,Individual,,,,Teicher,,,,
14743,Individual,Kalman,,,Teichler,,,,
14744,Individual,,,,Teichman,,,,
14745,Individual,Leizer,,,Teichman,,,,
14746,Individual,,,,Teichmann,,,,
14747,Individual,Josef,,,Teichmann,,,,
14748,Individual,Rudolf,,,Teichmann,,,,
14749,Individual,Abram,,,Teif,,,,
14750,Individual,Bernhard,,,Teitelbaum,,,,
14751,Individual,Bertha,,,Teitelbaum,,,,
14752,Individual,Chaim,,,Teitelbaum,,,,
14753,Individual,Leib,,,Teitelbaum,,,,
14754,Individual,Lejzor,,,Teitelbaum,,,,
14755,Individual,Pinkus,,,Teitelbaum,,,,
14756,Individual,Lajos,,,Tekeres,,,,
14757,Individual,Aleksandr,,,Telegin,,,,
14758,Individual,,,,Telepun,,,,
14759,Individual,Szmul,,,Telerman,,,,
14760,Family,,,,Teller,,,,
14761,Individual,Walter,,Günther,Telschow,,,,
14762,Individual,Heinz-Dieter,,,Teltz,,,,
14763,Individual,Mania,,,Temchin,,,,
14764,Individual,Isaac,,,Temime,,,,
14765,Individual,Isaac,,,Temimi,,,,
14766,Individual,Walter,,,Temp,,,,
14767,Individual,Sasza,,,Tempelman,,,,
14768,Individual,Mordechai,,,Temper,,,,
14769,Individual,Julian,,von,Tempski,,,,
14770,Individual,J.,,,Tencer,,,,
14771,Individual,Kalman,,,Tencer,,,,
14772,Individual,,,,Tenenbaum,,,,
14773,Individual,Josek,,,Tenenbaum,,,,
14774,Individual,Lejbus,,,Tenenbaum,,,,
14775,Individual,Meir,,,Tenenbaum,,,,
14776,Individual,Mordecai,,,Tenenbaum,,,,
14777,Individual,Symcha,,,Tenenbaum,,,,
14778,Individual,Zelig,,,Tenenbaum,,,,
14779,Individual,Zalman,,,Tenenberg,,,,
14780,Individual,Mordecai,,,Tenenboim,,,,
14781,Individual,Dawid,,,Tenenbojm,,,,
14782,Individual,Ida,,,Tenenbojm,,,,
14783,Individual,Wilhelm,,,Tengelmann,,,,
14784,Individual,Theodor,,Christian,Tenhaaf,,,,
14785,Individual,Izchak,,,Tennenbaum,,,,
14786,Individual,Franciszek,,,Teofilewicz,,,,
14787,Individual,Ivan,,,Tepavski,,,,
14788,Individual,Hirsh,,,Teperman,,,,
14789,Individual,Szmul,,,Teperman,,,,
14790,Individual,Raisa,,,Teplitskaia,,,,
14791,Individual,Ida,,,Teplitskaia-Shkodnik,,,,
14792,Individual,Gustav,,,Teply,,,,
14793,Individual,E.,,,Tepperman,,,,
14794,Individual,Josef,,,Terboven,,,,
14795,Individual,Fedor,,,Terent’ev,,,,
14796,Individual,Umberto,,,Terracini,,,,
14797,Individual,Louis,,,Terrenoire,,,,
14798,Individual,,,,Teschner,,,,
14799,Individual,Perets,,,Tesler,,,,
14800,Individual,Georges,,,Tessiers,,,,
14801,Individual,Georg,,,Tessin,,,,
14802,Individual,Ephraim,,,Tessler,,,,
14803,Individual,Pietro,,,Testa,,,,
14804,Individual,Temistocle,,,Testa,,,,
14805,Individual,Nachman,,,Testiler,,,,
14806,Individual,Hans,,von,Tettau,,,,
14807,Individual,Martinus,,,Tettero,,,,
14808,Individual,Karl,,,Tetzen,,,,
14809,Individual,Heinz,,,Tetzlaff,,,,
14810,Individual,Fritz,,,Teubert,,,,
14811,Individual,Alfred,,,Teubner,,,,
14812,Individual,Ewa,,,Tewel,,,,
14813,Individual,Henryk,,,Tewel,,,,
14814,Individual,Gigi,,,Texier,,,,
14815,Individual,Pierre,,,Texier,,,,
14816,Individual,Abram,,,Teyf,,,,
14817,Individual,Ali,,Yankl,Teytelbaym,,,,
14818,Individual,Mala,,,Thalenfeld,,,,
14819,Individual,Johann,Thell,,Theil,,,,
14820,Individual,Karl,,,Theiner,,,,
14821,Individual,,,,Theis,,,,
14822,Individual,Édouard,,,Theis,,,,
14823,Individual,W.,,,Theissen,,,,
14824,Individual,Johann,Theil,,Thell,,,,
14825,Individual,Matthias,,,Thesen,,,,
14826,Individual,Hans,,,Theuring,,,,
14827,Individual,Edith,,,Thews,,,,
14828,Individual,David,,,Thiano,,,,
14829,Individual,Adolf,,,Thias,,,,
14830,Individual,Gerhard,,,Thiede,,,,
14831,Individual,Albert,,,Thiel,,,,
14832,Individual,Otto,,,Thiel,,,,
14833,Individual,,,,Thiemann,,,,
14834,Individual,Paul,,Oswald,Thiemann,,,,
14835,Individual,,,,Thieme,,,,
14836,Individual,Otto,,,Thierack,,,,
14837,Individual,Wilhelm,,,Thiessen,,,,
14838,Individual,Willi,,,Thiessen,,,,
14839,Individual,Elisabeth,,,Thimm,,,,
14840,Individual,,,,Thinius,,,,
14841,Individual,Christan,,,Thode,,,,
14842,Individual,Rudolf,,,Thomae,,,,
14843,Individual,Paul,,,Thomanek,,,,
14844,Individual,,,,Thomas,,,,
14845,Individual,Charilaos,,,Thomas,,,,
14846,Individual,Ernst,,,Thomas,,,,
14847,Individual,Georg,,,Thomas,,,,
14848,Individual,Kurt,,Tiko/Ticho,Thomas,,,,
14849,Individual,Max,,,Thomas,,,,
14850,Individual,Robert,,,Thomas,,,,
14851,Individual,Donald,,S.,Thompson,,,,
14852,Individual,William,,Frank,Thompson,,,,
14853,Individual,,,,Thoms,,Oberkriegsgerichtsrat Dr.,,
14854,Individual,Ernst,,,Thoms,,,,
14855,Individual,Karl,,,Thon,,,,
14856,Individual,Georges,,,Thoretton,,,,
14857,Individual,Will,,,Thormann,,,,
14858,Individual,Walter,,,Thormeyer,,,,
14859,Individual,Erich,,,Thornseifer,,,,
14860,Individual,Gustav,,,Thorun,,,,
14861,Individual,,,,Thuer,,,,
14862,Individual,Ernst,,Karl,Thulke,,,,
14863,Individual,Anton,,,Thumann,,,,
14864,Individual,Paul,,,Thygesen,,,,
14865,Individual,Fritz,,,Thyssen,,,,
14866,Individual,Ernst,,,Thälmann,,,,
14867,Individual,,,,Thöne,,,,
14868,Individual,Hans,,,Thönes,,,,
14869,Individual,Otto Heinrich Paul,,,Thümmel,,,,
14870,Individual,Josef,,,Tichý,,,,
14871,Individual,Baruch,,,Tick,,,,
14872,Individual,Herbert,,,Tiedemann,,,,
14873,Individual,Artur,,,Tiermann,,,,
14874,Individual,Walter,,,Tiesch,,,,
14875,Individual,,,,Tietz,,,,
14876,Individual,Käthie,,,Tietz,,,,
14877,Individual,Izidorius,,,Tijūlenis,,,,
14878,Individual,David,,,Tik,,,,
14879,Individual,Vincas,,,Tiknys,,,,
14880,Individual,Eugen,,,Tillig,,,,
14881,Individual,Germaine,,,Tillion,,,,
14882,Individual,Jean-Pierre,,,Timbaud,,,,
14883,Individual,Alfred,,,Timbergs,,,,
14884,Individual,Boris,,,Timoshenko,,,,
14885,Individual,Omlian,,,Timoshvits,,,,
14886,Individual,Juozas,,,Tininis,,,,
14887,Individual,Jonas,,,Tinteris,,,,
14888,Individual,Geza,,,Tipecska,,,,
14889,Individual,Guy,,,Tirolien,,,,
14890,Individual,Israel,,,Tischler,,,,
14891,Individual,,,,Tishevskii,,,,
14892,Individual,,,,Tislenok,,,,
14893,Individual,Jozef,,,Tiso,,,,
14894,Individual,Štefan,,,Tiso,,,,
14895,Individual,Gaston,,,Tisserand,,,,
14896,Individual,Alfred,,,Tissler,,,,
14897,Individual,,,,Tiszkowski,,,,
14898,Individual,Eliahu,,,Titelboym,,,,
14899,Individual,Josip,,Broz,Tito,,,,
14900,Individual,Mikhail,,,Titorenko,,,,
14901,Individual,,,,Titov,,,,
14902,Individual,Mikhail,,,Titovets,,,,
14903,Individual,,,,Tittmann,,,,
14904,Individual,,,,Tizze,,,,
14905,Individual,Janko,,,Tišler,,,,
14906,Individual,Peter,,,Tkachenko,,,,
14907,Individual,Stefan,,,Tkachenko,,,,
14908,Individual,V.,,F.,Tkachenko,,,,
14909,Individual,Johannes,,,Tkaczyk,,,,
14910,Individual,Prochor,,,Tkalschenko,,,,
14911,Individual,Mikhail,,,Tkatschuk,,,,
14912,Individual,Alexandra,,,Tloka,,,,
14913,Individual,Szymon,,,Tob,,,,
14914,Individual,Lotte,,,Toberentz,,,,
14915,Individual,Filip,,,Tobias,,,,
14916,Individual,Mine,,,Tobias,,,,
14917,Individual,Jakob,,,Tobolski,,,,
14918,Individual,Fritz,,,Todt,,,,
14919,Individual,Walter,,Caspar,Toebbens,,,,
14920,Family,,,,Toefel,,,,
14921,Individual,Palmiro,,,Togliatti,,,,
14922,Individual,Michael,,,Tokar,,,,
14923,Individual,,,,Tokarskii,,,,
14924,Individual,Nikolaus,,,Tolle,,,,
14925,Individual,Paul,,,Tollmann,,,,
14926,Individual,Cordula,,,Tollmien,,,,
14927,Individual,Edward,,,Tomala,,,,
14928,Individual,,,,Tomaschoff,,,,
14929,Individual,,,,Tomasevich,,,,
14930,Individual,Else,,,Tomaske,,,,
14931,Individual,Bronisław,,,Tomaszewski,,,,
14932,Individual,,,,Tomczyk,,,,
14933,Individual,Giovanni,,,Tomei,,,,
14934,Individual,,,,Tomislav II,,,,
14935,Individual,Trofim,,,Tomkov,,,,
14936,Individual,Victor,,,Tomulescu,,,,
14937,Individual,Vincenc,,,Tomášek,,,,
14938,Individual,Marc,,,Tonnot,,,,
14939,Family,,,,Tontysh,,,,
14940,Individual,Roza,,,Topash,,,,
14941,Individual,Szlomo,,,Topel,,,,
14942,Individual,Erwin,,,Topf,,,,
14943,Individual,Szymon,,,Topf,,,,
14944,Individual,Josef,,,Topiol,,,,
14945,Individual,Josek,,,Topioł,,,,
14946,Individual,Ion,,,Topor,,,,
14947,Individual,,,,Torchio,,,,
14948,Individual,Moise,,,Torgan,,,,
14949,Individual,Ernst,,,Torgau,,,,
14950,Individual,Ernst,,,Torgler,,,,
14951,Individual,Frigyes,,,Torma,,,,
14952,Individual,Franz,,,Tormann,,,,
14953,Individual,Alfred,,,Tornbaum,,,,
14954,Individual,,,,Torno,,,,
14955,Individual,Domizio,,,Torrigiani,,,,
14956,Individual,Jan,,,Toruń,,,,
14957,Individual,Abraham/Avraham,,,Tory,,,,
14958,Individual,Avraham,,,Tory,,,,
14959,Individual,Todor,,Hristov,Toshkov,,,,
14960,Individual,Lajos,,,Toth,,,,
14961,Individual,Wilhelm,,,Totzke,,,,
14962,Individual,Pierre,,Charles,Toureille,,,,
14963,Individual,,,,Toussaint,,,,
14964,Individual,Andreas,,,Toussis,,,,
14965,Individual,Konrad,,,Toybenfeld,,,,
14966,Individual,,,,Toyer,,,,
14967,Individual,Jean,,,Tracou,,,,
14968,Individual,Josef,,,Trahner,,,,
14969,Individual,Margarete,,,Trampenau,,,,
14970,Individual,Alexandru,,,Trandafirescu,,,,
14971,Individual,Georg,,Hans,Trapp,,,,
14972,Individual,Wilhelm,,,Trapp,,,,
14973,Individual,Baba,,,Trathman,,,,
14974,Individual,Bela,,,Trattner,,,,
14975,Individual,Wilhelm,,,Traub,,,,
14976,Individual,Yosef,,,Traub,,,,
14977,Individual,René,,,Trauffler,,,,
14978,Individual,,,,Trautman,,,,
14979,Individual,,,,Trautman,,Stabsarzt Dr.,,
14980,Individual,Fernand,,,Travers,,,,
14981,Individual,David,,de,Traz,,,,
14982,Individual,Kazys,,,Trebunivišius,,,,
14983,Individual,,,,Trecs,,,,
14984,Individual,Ernst,,,Trefz,,,,
14985,Individual,Mendel,,,Treiberman,,,,
14986,Individual,M.,,,Treibicz,,,,
14987,Individual,Georg,,,Treiter,,,,
14988,Individual,Paul,,,Tremmel,,,,
14989,Individual,József,,,Trencsényi,,,,
14990,Individual,,,,Trenkle,,,,
14991,Individual,Franz,,Xaver,Trenkle,,,,
14992,Individual,Max,,,Trenner,,,,
14993,Individual,,,,Treptow,,,,
14994,Individual,Richard,,,Treske,,,,
14995,Individual,Günther,,Otto,Treu,,,,
14996,Individual,Guido,,,Trevisani,,,,
14997,Individual,Maria,,,Tribun,,,,
14998,Individual,Elfriede,,,Tribus,,,,
14999,Individual,Karl,,,Trieschmann,,,,
15000,Individual,,,von,Trijansky,,,,
15001,Individual,Berg,,,Tripps,,,,
15002,Individual,Anastasia,,,Tristenetskaia,,,,
15003,Individual,,,,Tritthart,,,,
15004,Individual,Antanas,,,Trizno,,,,
15005,Individual,Hilda,,,Trocha,,,,
15006,Individual,Frank,,R.,Trocino,,,,
15007,Individual,André,,,Trocmé,,,,
15008,Individual,Malka,,,Troichanskaia,,,,
15009,Individual,,,,Troics,,,,
15010,Individual,Pasqualina,,,Troise,,,,
15011,Individual,Jens,,,Trombke,,,,
15012,Individual,Martin,,,Trontch,,,,
15013,Individual,Zaydl,,,Trop,,,,
15014,Individual,Paul,,von,Troschke,,,,
15015,Individual,Tevel’,,Gershkov,Trosman,,,,
15016,Individual,Shaul,,,Trotski,,,,
15017,Individual,Alexej,,,Trubatsch,,,,
15018,Individual,I.,,,Trublin,,,,
15019,Individual,Georg,,,Truckenbrod,,,,
15020,Individual,Marian,,,Trug,,,,
15021,Individual,Fedor,,,Trukhin,,,,
15022,Individual,Hans,,,Trummler,,,,
15023,Individual,Julius,,,Trumpp,,,,
15024,Individual,Karl,,,Truschel,,,,
15025,Individual,,,,Trusov,,,,
15026,Individual,Napoleon,,,Truszyński,,,,
15027,Individual,Miriam,,,Trybuch,,,,
15028,Individual,Sarah,,,Trybuch,,,,
15029,Individual,Jechewet,,,Trzaskała,,,,
15030,Individual,Edmund,,,Trzcinski,,,,
15031,Individual,Alfred,,,Trzebinski,,,,
15032,Individual,Teofil,,,Trzęsimiech,,,,
15033,Individual,,,,Trębacz,,,,
15034,Individual,V.,,T.,Tsadikman,,,,
15035,Individual,,,,Tsan Wong-ling,,,,
15036,Individual,Meyer,,,Tsarfin,,,,
15037,Individual,Helmut,,,Tschacher,,,,
15038,Individual,Oskar,,Bruno,Tschammler,,,,
15039,Individual,Viktor,,,Tschedne,,,,
15040,Individual,Miron,,Dawidowitsch,Tschernoglasow,,,,
15041,Individual,Heinrich,,,Tschersich,,,,
15042,Individual,Paul,,,Tschesny,,,,
15043,Individual,Paul,,,Tscheu,,,,
15044,Individual,Alfred,,,Tschiersky,,,,
15045,Individual,Gerhard,,,Tschieter,,,,
15046,Individual,Johann,,,Tschokan,,,,
15047,Individual,Walter,,,Tschuppik,,,,
15048,Individual,,,,Tschwerchak,,,,
15049,Individual,Herbert,,,Tschäpe,,,,
15050,Individual,Anna,,,Tsel’ner,,,,
15051,Individual,Y.,,E.,Tseplovich,,,,
15052,Individual,Yitzakh,,,Tserkovitch,,,,
15053,Individual,Igor’,,,Tseslik,,,,
15054,Individual,Heim,,,Tshekhanovietski,,,,
15055,Individual,,,,Tshertok,,,,
15056,Individual,Isaac,,,Tsiap,,,,
15057,Individual,Moshe,,,Tsimkind,,,,
15058,Individual,Natan,,,Tsimmel,,,,
15059,Individual,Izrail,,,Tsimmerman,,,,
15060,Individual,Daniel,,,Tsion,,,,
15061,Individual,,,,Tsirka,,,,
15062,Individual,Kostas,,,Tsirkas,,,,
15063,Individual,Lazar,,,Tsirlin,,,,
15064,Individual,Abrasha,,,Tsirulnik,,,,
15065,Individual,Georgios,,,Tsolakoglou,,,,
15066,Individual,B.,,Kh.,Tsukerman,,,,
15067,Individual,Iosef,,,Tsukerman,,,,
15068,Individual,Maria,,,Tsukerman,,,,
15069,Individual,Kh.,,I.,Tsvetkov,,,,
15070,Family,,,,Tsviling,,,,
15071,Individual,F.,,I.,Tsvirkun,,,,
15072,Individual,,,,Tubenthal,,,,
15073,Individual,Johannes,,,Tuchel,,,,
15074,Individual,Ignaz,,,Tuchman,,,,
15075,Individual,Marcel,,,Tuchman,,,,
15076,Individual,Karl,,,Tucholsky,,,,
15077,Individual,D.,,,Tudosie,,,,
15078,Individual,Vojtech,,,Tuka,,,,
15079,Individual,Sergei,,,Tumarchin,,,,
15080,Individual,Leopold,,,Tumin,,,,
15081,Individual,Joseph,,,Tunkevitz,,,,
15082,Individual,Heinrich,,,Tunnat,,,,
15083,Individual,Jozef,,,Turanec,,,,
15084,Individual,Mihail,,,Turcanu,,,,
15085,Individual,,,,Turchanovich,,,,
15086,Individual,Stanislav,,,Turchinovich,,,,
15087,Individual,Titus,,,Turcu,,,,
15088,Individual,Israel,,,Turk,,,,
15089,Individual,Shlomo,,,Turkenitz,,,,
15090,Individual,Aron,,,Turko,,,,
15091,Individual,Konstantin,,,Turkov,,,,
15092,Individual,Mark,,,Turkov,,,,
15093,Individual,Abraham,,,Turm,,,,
15094,Individual,Aleks,,,Turner,,,,
15095,Individual,Frederic,,,Turner,,,,
15096,Individual,Harald,,,Turner,,,,
15097,Individual,Israel,,,Turner,,,,
15098,Individual,Jan,,,Turoń,,,,
15099,Individual,Nikola,,,Tursun,,,,
15100,Individual,Hasia,,,Turtl-Glukovitsh,,,,
15101,Individual,T.,,,Turturescu,,,,
15102,Individual,,,,Turunsky,,,,
15103,Individual,Szlama,,,Turyn,,,,
15104,Individual,,,,Tuwia,,,,
15105,Individual,Vojtech,,,Tvrdý,,,,
15106,Individual,,,,Twardon,,,,
15107,Individual,Zysman,,,Tyberg,,,,
15108,Individual,,,,Tyberski,,,,
15109,Individual,W.,,,Tyczyński,,,,
15110,Individual,Wolf,,,Tykociński,,,,
15111,Individual,Moldel,,,Tykocki,,,,
15112,Individual,Guta,,,Tyrangiel,,,,
15113,Individual,Mordka,,Lajbusz,Tyrangiel,,,,
15114,Individual,Sz.,,,Tyrangiel,,,,
15115,Individual,Georg,,,Tyrolt,,,,
15116,Individual,Willi,,,Tysarzik,,,,
15117,Individual,Anna,,,Tytoniak,,,,
15118,Individual,Nikos,,,Tzamaloukas,,,,
15119,Individual,Asia,,,Tzelinina,,,,
15120,Individual,Liza,,,Tzepnick,,,,
15121,Individual,Reuven,,,Tzeshler,,,,
15122,Individual,Boris,,,Tzikunkova,,,,
15123,Individual,Avraham,,,Tzipershtein,,,,
15124,Individual,Yankel,,,Tzipershtein,,,,
15125,Individual,Yudit,,,Tzippershtein,,,,
15126,Individual,Erwin,,,Tzschoppe,,,,
15127,Individual,,,,Tzundel,,,,
15128,Individual,András,,,Tálas,,,,
15129,Individual,Alfred,,,Tänzer,,,,
15130,Individual,Max,,,Täubner,,,,
15131,Individual,Karl,,,Täubrich,,,,
15132,Individual,Nadia,,,Ténine-Michel,,,,
15133,Individual,Ernö,,,Tóth,,,,
15134,Individual,Walther,,,Többens,,,,
15135,Individual,Győző,,,Tölgyesy,,,,
15136,Individual,August,,,Tünnermann,,,,
15137,Individual,Richard,,,Türk,,,,
15138,Individual,Constantin,,,Tănăsescu,,,,
15139,Individual,Ştefan,,,Tăutu,,,,
15140,Individual,Pál,,,Ubrizsi,,,,
15141,Individual,Henryk,,,Uchman,,,,
15142,Individual,Klaus,,,Udo,,,,
15143,Individual,Helmut,,von,Uechtritz,,,,
15144,Individual,Kurt,,,Uecker,,,,
15145,Individual,,,,Uelzhöfer,,,,
15146,Individual,Edik,,,Uel’skii,,,,
15147,Individual,Daniel-Józef,,,Uffner,,,,
15148,Individual,,,,Uhde,,,,
15149,Individual,Aron,,,Uhes,,,,
15150,Individual,Julius,,,Uhl,,,,
15151,Individual,Bruno,,,Uhle,,,,
15152,Individual,Max,,,Uhlig,,,,
15153,Individual,,,,Uhling,,,,
15154,Individual,Stasys,,,Ukrinas,,,,
15155,Individual,Paul,,,Ulbort,,,,
15156,Individual,August,,,Ulbrich,,,,
15157,Individual,Manfred,,,Ulbrich,,,,
15158,Individual,Karl,,,Ulbricht,,,,
15159,Individual,Walter,,,Ulbricht,,,,
15160,Individual,Ja’akov,,,Ulejski,,,,
15161,Individual,Zygmunt,,,Ulfik,,,,
15162,Individual,Natalia,,,Ulitskaia,,,,
15163,Individual,Julius,,,Ullman,,,,
15164,Individual,,,,Ullmann,,,,
15165,Individual,Hans,,,Ullmann,,,,
15166,Individual,,,,Ulman,,,,
15167,Individual,,,,Ulrich,,,,
15168,Individual,Adam,,,Ulrich,,,,
15169,Individual,Oskar,,,Ulrich,,,,
15170,Individual,Werner,,,Ulrich,,,,
15171,Individual,Antoni,,,Umbraz,,,,
15172,Individual,Sara,,,Umelinsky,,,,
15173,Individual,Józef,,,Umlauf,,,,
15174,Individual,,,,Umnov,,,,
15175,Individual,,,,Unbescheid,,,,
15176,Individual,,,,Uncle Misha,,,,
15177,Individual,Rosie,,,Ungar,,,,
15178,Individual,,,,Unger,,,,
15179,Individual,Abraham,,,Unger,,,,
15180,Individual,Anneliese,,,Unger,,,,
15181,Individual,Anton,,,Unger,,,,
15182,Individual,Chaim,,,Unger,,,,
15183,Individual,Fritz,,Alexander,Unger,,,,
15184,Individual,Paul,,,Unger,,,,
15185,Individual,Richard,,,Ungermann,,,,
15186,Individual,Salom,,,Unglik,,,,
15187,Individual,Kriszián,,,Ungváry,,,,
15188,Individual,Béla,,,Ungár,,,,
15189,Individual,Alžbeta,,,Ungárova,,,,
15190,Individual,Józef,,,Unrug,,,,
15191,Individual,Somcha,,Bunem,Unsdorfer,,,,
15192,Individual,Yosel,,,Untershul,,,,
15193,Individual,Paul,,,Unterstab,,,,
15194,Individual,Wilhelm,,,Uppmann,,,,
15195,Individual,,,,Urban,,,,
15196,Individual,Georg,,,Urban,,,,
15197,Individual,Hans,,,Urban,,,,
15198,Individual,Otto,,,Urban,,,,
15199,Individual,Jan,,,Urbaniak,,,,
15200,Individual,,,,Urbanovich,,,,
15201,Individual,Michał,,,Urbanowicz,,,,
15202,Individual,,,,Urbonas,,,,
15203,Individual,László,,,Urbán,,,,
15204,Individual,,,,Urbšaitis,,,,
15205,Individual,John,,P.,Urden,,,,
15206,Individual,Daria,,,Urgulevskaia,,,,
15207,Individual,,,,Urlich,,,,
15208,Family,,,,Urman,,,,
15209,Individual,François,,,Urruty,,,,
15210,Individual,I.,,,Urseanu,,,,
15211,Individual,Aristide,,,Ursu,,,,
15212,Individual,Nicolae,,S.,Ursu,,,,
15213,Individual,Marin,,,Ursuleanu,,,,
15214,Individual,Octavian,,,Ursuleanu,,,,
15215,Individual,,,,Usaurou,,,,
15216,Individual,Yvonne,,,Useldinger,,,,
15217,Individual,T.K.,,,Usenko,,,,
15218,Family,,,,Usharenko,,,,
15219,Individual,Leontii,,,Usharenko,,,,
15220,Individual,Juozas,,,Usialis,,,,
15221,Individual,Sergei,,,Usowicz,,,,
15222,Individual,,,,Ustianowski,,,,
15223,Individual,,,,Ustinovich,,,,
15224,Individual,Antoni,,,Uszczanowski,,,,
15225,Individual,Jadwiga,,,Uszczanowski,,,,
15226,Individual,Werchajzer,,,Uszer,,,,
15227,Individual,Chaim,,,Utschtein,,,,
15228,Individual,Rudolf,,,Utz,,,,
15229,Individual,Israel,,David,Utzenik,,,,
15230,Individual,,,,Uwer,,,,
15231,Individual,Maurice,,,Uzan,,,,
15232,Individual,Franciszek,,,Uzdowski,,,,
15233,Individual,,,,Vacano,,,,
15234,Individual,Lejb,,,Vacht,,,,
15235,Individual,Georges,,,Vadnaï,,,,
15236,Individual,Mārtiņš,,,Vagulāns,,,,
15237,Individual,,,,Vahle,,,,
15238,Individual,,,,Vailokaitis,,,,
15239,Individual,Sonia,,,Vaiman,,,,
15240,Individual,,,,Vaisman,,,,
15241,Individual,,,,Vaitkevicius,,,,
15242,Individual,,,,Vaitkus,,,,
15243,Individual,Povilas,,,Vaitulionis,,,,
15244,Individual,Imre,,,Vajai,,,,
15245,Individual,Sándor,,,Vajai,,,,
15246,Individual,Ernő,,,Vajda,,,,
15247,Individual,János,,,Vajda,,,,
15248,Individual,Gábor,,,Vajna,,,,
15249,Individual,,,,Vakhnalev,,,,
15250,Individual,Nikolai,,,Vakhonin,,,,
15251,Individual,Josef,,,Vaks,,,,
15252,Individual,Jan,,,Valaji,,,,
15253,Individual,Adomas,,,Valantavišiai,,,,
15254,Individual,Zofija,,,Valantavišiai,,,,
15255,Individual,Marcelle,,,Valensi,,,,
15256,Individual,Erna,,,Valk,,,,
15257,Individual,Xavier,,,Vallat,,,,
15258,Individual,Joseph,,,Vallet,,,,
15259,Individual,,,,Vallot,,,,
15260,Individual,Lelio,,Vittorio,Valobra,,,,
15261,Individual,Jonas,,,Valys,,,,
15262,Individual,,,,Val’ka,,,,
15263,Individual,,,,Vamas,,,,
15264,Individual,,,,Vanags,,,,
15265,Individual,Anton,,,Vanags,,,,
15266,Individual,Klara,,,Vanags,,,,
15267,Individual,Skaidrite,,,Vanags,,,,
15268,Individual,Murray,,,Vance,,,,
15269,Individual,,,,Vandenbergh,,Lieutenant General,,
15270,Individual,Gaston,,,Vanderstocken,,,,
15271,Individual,Richard,,,Vanger,,,,
15272,Individual,Béla,,,Vannay,,,,
15273,Individual,Ernst,,,Varchmin,,,,
15274,Individual,,,,Vareschi,,,,
15275,Individual,Giacinto,,,Varetto,,,,
15276,Individual,Franco,,,Varini,,,,
15277,Individual,Jean,,,Varnoux,,,,
15278,Individual,István,,,Vasdényei,,,,
15279,Individual,Anton,,Nikolaevich,Vashchenko,,,,
15280,Individual,,,,Vasilescu,,,,
15281,Individual,Kazimieras,,,Vasilevskis,,,,
15282,Individual,Viktoras,,,Vasilevskis,,,,
15283,Individual,,,,Vasilevsky,,,,
15284,Individual,Constantin,,Z.,Vasiliu,,,,
15285,Individual,Ştefan,,,Vasiliu,,,,
15286,Individual,Avroham,,,Vasilke,,,,
15287,Individual,Artem,,,Vasil’chenkov,,,,
15288,Individual,Ada,,,Vasil’evy,,,,
15289,Individual,Valentina,,,Vasil’evy,,,,
15290,Individual,Sebastiano,,,Vassallo,,,,
15291,Individual,Moti,,,Vasslas,,,,
15292,Individual,,,,Vastagh,,,,
15293,Individual,,,,Vater,,,,
15294,Individual,Bruno,,,Vater,,,,
15295,Individual,Albin,,,Vaupel,,,,
15296,Individual,Camille,,,Vautier,,,,
15297,Individual,Anna or Anni,,,Vavak,,,,
15298,Family,,,,Vavrysevych,,,,
15299,Individual,Ida,,,Vaynblat,,,,
15300,Individual,Avraham,,,Vaynshteyn,,,,
15301,Individual,Moyshe,,,Vaysberg,,,,
15302,Individual,,,,Vazitaris,,,,
15303,Individual,Jose,,,Vazquez Sanchez,,,,
15304,Individual,Jan,,,Vařeka,,,,
15305,Individual,Anton,,,Vašek,,,,
15306,Individual,Imrich,,,Vašina,,,,
15307,Individual,Antonio,,,Vecchio,,,,
15308,Individual,Giorgio,,,Vecchio,,,,
15309,Individual,Filip,,,Vechi,,,,
15310,Individual,Lea,,,Vegh,,,,
15311,Individual,Karl,,,Vehrenberg,,,,
15312,Individual,Beila,,Bella,Veide,,,,
15313,Individual,Zipporah,,,Veinshtok,,,,
15314,Individual,,,,Veināns,,,,
15315,Individual,Isac,,,Veiserbergher,,,,
15316,Individual,Avraham,,,Veisman,,,,
15317,Individual,Albert,,,Veissid,,,,
15318,Individual,Paul,,,Vekemans,,,,
15319,Individual,Alexis van der,,,Veken,,,,
15320,Individual,Hans,,,Velde,,,,
